상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220806764602,마담커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51210,속초시,51210600,대포동,5121011000,대포동,5.12101100010421E+018,1,대지,421,18,강원특별자치도 속초시 대포동 421-18,512104469021,강원특별자치도 속초시 대포항길,33,,4221011000104210018005710,,강원특별자치도 속초시 대포항길 33,217100,24901,,1,,128.60567566917,38.174969207172
MA010120220806759718,위아카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51230,삼척시,51230310,근덕면,5123031033,근덕면,5.12303103310252E+018,1,대지,252,2,강원특별자치도 삼척시 근덕면 용화리 252-2,512304472240,강원특별자치도 삼척시 근덕면 용화길,27,98,4223031033102520002000002,,강원특별자치도 삼척시 근덕면 용화길 27-98,245836,25938,,,,129.30004574868,37.29039670015
MA010120220806761103,쁘띠꼬숑,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110705,신사우동,5111011800,우두동,5.11101180011089E+018,1,대지,1089,,강원특별자치도 춘천시 우두동 1089,511104855220,강원특별자치도 춘천시 우두1길,70,,4211011800110890000000004,춘천우두이지더원시그니처,강원특별자치도 춘천시 우두1길 70,200150,24221,,,,127.73677648526,37.908187694611
MA010120220806760785,커피블럭,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51150,강릉시,51150571,포남1동,5115011100,포남동,5.11501110011186E+018,1,대지,1186,2,강원특별자치도 강릉시 포남동 1186-2,511504460558,강원특별자치도 강릉시 성덕포남로182번길,41,,4215011100111860002010008,,강원특별자치도 강릉시 성덕포남로182번길 41,210953,25568,,,,128.91272165876,37.770071308219
MA010120220806755214,미라클사회적협동조합,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51150,강릉시,51150600,내곡동,5115011600,내곡동,5.11501160010522E+018,1,대지,522,,강원특별자치도 강릉시 내곡동 522,511504460437,강원특별자치도 강릉시 범일로579번길,24,,4215011600105220000003796,가톨릭관동대학교,강원특별자치도 강릉시 범일로579번길 24,210701,25601,,2,,128.87392619976,37.73736092379
MA010120220806785680,어사매,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,51,강원특별자치도,51730,횡성군,51730340,갑천면,5173034031,갑천면,5.17303403110482E+018,1,대지,482,2,강원특별자치도 횡성군 갑천면 전촌리 482-2,517304478369,강원특별자치도 횡성군 갑천면 외갑천로383번길,7,,4273034031104820002000001,,강원특별자치도 횡성군 갑천면 외갑천로383번길 7,225842,25252,,,,128.04843520221,37.566090218211
MA010120220806786477,시즈온,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51130,원주시,51130675,반곡관설동,5113011700,반곡동,5.11301170011848E+018,1,대지,1848,3,강원특별자치도 원주시 반곡동 1848-3,511304517938,강원특별자치도 원주시 양지뜰4길,1,2,4213011700118480003000001,,강원특별자치도 원주시 양지뜰4길 1-2,220170,26461,,1,,127.98240513788,37.327317146377
MA010120220806787013,하라,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51210,속초시,51210560,교동,5121010600,교동,5.12101060010668E+018,1,대지,668,60,강원특별자치도 속초시 교동 668-60,512103223008,강원특별자치도 속초시 엑스포로,154,,4221010600106680060000001,,강원특별자치도 속초시 엑스포로 154,217803,24838,,,,128.58296111484,38.197644497291
MA010120220806785123,카페석사동춘천지역자활센터,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110650,석사동,5111012400,석사동,5.1110124001017E+018,1,대지,170,3,강원특별자치도 춘천시 석사동 170-3,511103013022,강원특별자치도 춘천시 영서로,1925,25,4211012400101700003016589,춘천지역자활센터,강원특별자치도 춘천시 영서로 1925-25,200933,24416,,1,,127.7537367457,37.845413686138
MA010120220806775470,할랄,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110650,석사동,5111012400,석사동,5.11101240010966E+018,1,대지,966,1,강원특별자치도 춘천시 석사동 966-1,511104454442,강원특별자치도 춘천시 스무숲4길,36,,4211012400109660001020017,,강원특별자치도 춘천시 스무숲4길 36,200972,24416,,1,,127.75321600788,37.848241840852
MA010120220806777277,요거프레소춘천,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,51,강원특별자치도,51110,춘천시,51110675,강남동,5111012100,온의동,5.11101210010587E+018,1,대지,587,3,강원특별자치도 춘천시 온의동 587-3,511104454665,강원특별자치도 춘천시 춘천로17번길,31,,4211012100105870003000001,,강원특별자치도 춘천시 춘천로17번길 31,200190,24364,,,,127.71856603372,37.867320054883
MA010120220806779049,낭만여행카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51720,홍천군,51720380,북방면,5172038032,북방면,5.17203803210387E+018,1,대지,387,4,강원특별자치도 홍천군 북방면 노일리 387-4,517203225010,강원특별자치도 홍천군 북방면 노일로,46,,4272038032103870004000001,,강원특별자치도 홍천군 북방면 노일로 46,250882,25111,,2,,127.75005713023,37.676207416823
MA010120220806773185,구공커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51150,강릉시,51150571,포남1동,5115011100,포남동,5.1150111001112E+018,1,대지,1120,11,강원특별자치도 강릉시 포남동 1120-11,511504460258,강원특별자치도 강릉시 남구길29번길,19,,4215011100111200011013133,,강원특별자치도 강릉시 남구길29번길 19,210955,25550,,,,128.90323932456,37.764098530059
MA010120220806773869,미조커피,,I2,음식,I212,비알코올 ,I21201,카페,I56111,한식 일반 음식점업,51,강원특별자치도,51110,춘천시,51110675,강남동,5111012600,칠전동,5.11101260010624E+018,1,대지,624,8,강원특별자치도 춘천시 칠전동 624-8,511104454722,강원특별자치도 춘천시 칠전서길,9,,4211012600106240008000001,,강원특별자치도 춘천시 칠전서길 9,200220,24457,,1,,127.71323840258,37.8401501094
MA010120220806794063,카페맛집25캑터스존,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,51,강원특별자치도,51720,홍천군,51720250,홍천읍,5172025022,홍천읍,5.17202502210004E+018,1,대지,4,13,강원특별자치도 홍천군 홍천읍 신장대리 4-13,517204475669,강원특별자치도 홍천군 홍천읍 희망로4길,20,,4272025022100040013008371,,강원특별자치도 홍천군 홍천읍 희망로4길 20,250805,25134,,,,127.8853023589,37.691797566586
MA010120220806795112,카페쉼,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51150,강릉시,51150615,강남동,5115012100,노암동,5.11501210010351E+018,1,대지,351,2,강원특별자치도 강릉시 노암동 351-2,511504460309,강원특별자치도 강릉시 노암등길,37,1,4215012100103510002005258,강릉도서관,강원특별자치도 강릉시 노암등길 37-1,210931,25592,,1,,128.899682839,37.745961141645
MA010120220806795002,메가마트강원대기념관카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110630,효자2동,5111011200,효자동,5.11101120010192E+018,1,대지,192,1,강원특별자치도 춘천시 효자동 192-1,511103218003,강원특별자치도 춘천시 공지로,188,77,4211012400103910016015697,,강원특별자치도 춘천시 공지로 188-77,200701,24345,,1,,127.74614527601,37.86567979551
MA010120220806788262,까페리오,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,51,강원특별자치도,51110,춘천시,51110611,후평3동,5111012000,후평동,5.11101200010883E+018,1,대지,883,,강원특별자치도 춘천시 후평동 883,511104454806,강원특별자치도 춘천시 후만로116번길,34,,4211012000108830000033037,,강원특별자치도 춘천시 후만로116번길 34,200963,24307,,1,,127.75843720735,37.874382571265
MA010120220806818842,봉듀,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110570,근화동,5111011700,근화동,5.11101170010396E+018,1,대지,396,2,강원특별자치도 춘천시 근화동 396-2,511103218033,강원특별자치도 춘천시 중앙로,186,,4211011700103960002000001,,강원특별자치도 춘천시 중앙로 186,200931,24246,,1,,127.71453817054,37.874338384819
MA010120220806818865,텐퍼센트원주혁신세계로점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51130,원주시,51130675,반곡관설동,5113011700,반곡동,5.11301170011913E+018,1,대지,1913,9,강원특별자치도 원주시 반곡동 1913-9,511303219087,강원특별자치도 원주시 세계로,5,,4213011700119130009000001,,강원특별자치도 원주시 세계로 5,220170,26464,,1,,127.98843124033,37.324641575792
MA010120220806822950,노란커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110640,효자3동,5111011200,효자동,5.11101120010041E+018,1,대지,41,1,강원특별자치도 춘천시 효자동 41-1,511103218020,강원특별자치도 춘천시 성심로,90,,4211011200100410001000001,,강원특별자치도 춘천시 성심로 90,200950,24295,,4,,127.74293760426,37.876232901868
MA010120220806816641,불란서홍차,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,51,강원특별자치도,51110,춘천시,51110530,조운동,5111011000,운교동,5.1110110001017E+018,1,대지,170,,강원특별자치도 춘천시 운교동 170,511104454661,강원특별자치도 춘천시 춘천로151번길,21,2,4211011000101700000022433,,강원특별자치도 춘천시 춘천로151번길 21-2,200080,24355,,1,,127.72951945469,37.877545373562
MA010120220806813307,이디야,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110310,동면,5111031022,동면,5.11103102210525E+018,1,대지,525,26,강원특별자치도 춘천시 동면 만천리 525-26,511103218038,강원특별자치도 춘천시 동면 춘천순환로,328,,4211031022105250026000001,,강원특별자치도 춘천시 동면 춘천순환로 328,200852,24218,,1,,127.76899626556,37.871015889628
MA010120220806814255,프로방스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51780,철원군,51780256,갈말읍,5178025624,갈말읍,5.17802562411749E+018,1,대지,1749,2,강원특별자치도 철원군 갈말읍 군탄리 1749-2,517804490170,강원특별자치도 철원군 갈말읍 순담길,299,,4278025624117490002001633,한국레저개발,강원특별자치도 철원군 갈말읍 순담길 299,269802,24032,,,,127.30034183041,38.185600864396
MA010120220806808617,밋미,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51130,원주시,51130660,무실동,5113011500,무실동,5.11301150011669E+018,1,대지,1669,8,강원특별자치도 원주시 무실동 1669-8,511304457359,강원특별자치도 원주시 섬밭들1길,30,9,4213011500116690008000001,,강원특별자치도 원주시 섬밭들1길 30-9,220150,26385,,1,,127.92266213127,37.332348435223
MA010120220806808244,아미쿠스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51130,원주시,51130550,단구동,5113010700,단구동,5.11301070011688E+018,1,대지,1688,8,강원특별자치도 원주시 단구동 1688-8,511304457421,강원특별자치도 원주시 앙월길,11,,4213010700116880007002584,,강원특별자치도 원주시 앙월길 11,220965,26400,,,,127.95484369172,37.318073399547
MA010120220806810918,향기다방,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,51,강원특별자치도,51150,강릉시,51150250,주문진읍,5115025022,주문진읍,5.11502502210222E+018,1,대지,222,1,강원특별자치도 강릉시 주문진읍 교항리 222-1,511504460862,강원특별자치도 강릉시 주문진읍 작은다리길,3,,4215025022102220001032615,,강원특별자치도 강릉시 주문진읍 작은다리길 3,210801,25414,,,,128.82470083344,37.890834432573
MA010120220806811569,커피집,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,51,강원특별자치도,51150,강릉시,51150250,주문진읍,5115025021,주문진읍,5.11502502110312E+018,1,대지,312,713,강원특별자치도 강릉시 주문진읍 주문리 312-713,511503220050,강원특별자치도 강릉시 주문진읍 해안로,1758,10,4215025021103120713000001,,강원특별자치도 강릉시 주문진읍 해안로 1758-10,210806,25413,,,,128.82929267973,37.891730209026
MA010120220806807222,카페말리,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51210,속초시,51210570,노학동,5121010600,교동,5.12101060011021E+018,1,대지,1021,10,강원특별자치도 속초시 교동 1021-10,512103223018,강원특별자치도 속초시 청초호반로,170,,4221010600110210010000001,,강원특별자치도 속초시 청초호반로 170,217070,24854,,,,128.57985666285,38.194884880686
MA010120220806804273,브런티,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51130,원주시,51130660,무실동,5113011500,무실동,5.11301150011085E+018,1,대지,1085,1,강원특별자치도 원주시 무실동 1085-1,511304457653,강원특별자치도 원주시 행가리1길,9,,4213011500110850001000001,,강원특별자치도 원주시 행가리1길 9,220150,26396,,,,127.91894847196,37.32273105183
MA010120220806810191,강릉이래요,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51150,강릉시,51150520,중앙동,5115010800,성남동,5.1150108001005E+018,1,대지,50,,강원특별자치도 강릉시 성남동 50,511503220007,강원특별자치도 강릉시 금성로,21,,4215010800100500000001341,중앙시장,강원특별자치도 강릉시 금성로 21,210050,25543,,1,,128.89860036669,37.754033548959
MA010120220806832970,팜일레븐,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51830,양양군,51830310,서면,5183031023,서면,5.18303102310044E+018,1,대지,44,1,강원특별자치도 양양군 서면 논화리 44-1,518304505157,강원특별자치도 양양군 서면 원당골길,42,,4283031023200440001000001,,강원특별자치도 양양군 서면 원당골길 42,215811,25035,,,,128.57321920945,38.06596008457
